ServingCell_RSRP,ServingCell_RSRQ,ServingCell_PCI,Neighbor1_RSRP,Neighbor1_RSRQ,Neighbor1_PCI,Neighbor1_IS_MOD3,SINR
-67,-12,248,-77,-22,247,0,9.8
-68,-12,248,-70,-19,117,0,12.1
-69,-10,248,-72,-11,117,0,7.1
-68,-7,248,-82,-20,247,0,14.7
-67,-8,248,-87,-23,301,0,17.4
-68,-8,248,-82,-24,117,0,16.1
-62,-8,248,-79,-25,76,0,21.1
-64,-7,248,-80,-26,76,0,21.7
-64,-6,248,-83,-25,76,0,20.6
-64,-7,248,-83,-24,117,0,20.2
-65,-7,248,-86,-24,76,0,16.7
-66,-10,248,-82,-22,247,0,16.4
-61,-7,248,-80,-26,247,0,15.8
-61,-7,248,-81,-26,247,0,15
-58,-6,248,-76,-24,117,0,18.3
-58,-7,248,-77,-25,247,0,17.9
-61,-7,248,-77,-23,246,0,15.6
-59,-7,248,-74,-24,247,0,16.6
-59,-7,248,-76,-24,247,0,15.9
-58,-7,248,-75,-26,247,0,12.6
-59,-7,248,-77,-19,247,0,13.7
-58,-8,248,-77,-21,247,0,12.4
-60,-8,248,-60,-9,246,0,8.2
-61,-9,248,-64,-11,246,0,7.8
-58,-9,248,-66,-15,246,0,7.9
-58,-13,246,-62,-19,248,0,7.5
-54,-11,246,-65,-21,248,0,11.5
-53,-11,246,-57,-20,248,0,11.4
-58,-6,246,-67,-14,248,0,12.1
-57,-7,246,-66,-19,248,0,12.8
-54,-6,246,-61,-13,248,0,13.6
-55,-7,246,-65,-18,248,0,13.5
-57,-6,246,-73,-23,248,0,12.4
-59,-7,246,-65,-9,248,0,12.6
-60,-6,246,-67,-10,248,0,12.6
-62,-8,246,-74,-17,248,0,9.3
-63,-8,246,-79,-16,248,0,9.6
-62,-7,246,-67,-14,248,0,11
-65,-8,246,-67,-9,248,0,8.1
-71,-13,246,-69,-11,248,0,5.4
-70,-15,248,-67,-13,246,0,-3.6
-68,-12,248,-69,-16,246,0,-1.1
-67,-9,248,-72,-16,246,0,7.5
-70,-12,248,-66,-11,246,0,2.9
-68,-10,246,-71,-14,248,0,5.4
-65,-13,246,-76,-22,248,0,8.4
-67,-13,246,-66,-11,248,0,8.9
-67,-13,246,-69,-15,248,0,5.2
-65,-12,246,-71,-19,248,0,8.5
-66,-12,246,-69,-13,248,0,6.2
-71,-11,246,-76,-17,248,0,3.6
-72,-12,246,-83,-23,248,0,5.6
-72,-13,246,-78,-15,248,0,3.4
-74,-14,246,-81,-15,77,0,1.6
-74,-14,246,-79,-20,268,0,-0.5
-86,-17,246,-84,-15,77,0,-5.7
-85,-16,246,-85,-16,77,0,-4.5
-86,-17,246,-83,-14,77,0,-5.1
-73,-13,268,-84,-19,246,0,6.1
-64,-13,268,-74,-21,246,0,15.7
-63,-12,268,-72,-20,246,0,16.5
-71,-13,268,-82,-21,444,0,9.7
-76,-13,268,-82,-16,246,0,5.7
-78,-13,268,-83,-20,246,0,6.1
-71,-13,268,-83,-21,246,0,10.3
-77,-13,268,-85,-18,246,0,5.8
-83,-14,48,-93,-22,85,0,4.3
-82,-13,48,-92,-24,217,0,5.2
-78,-13,48,-88,-24,242,0,7.8
-76,-13,48,-85,-24,416,0,9.9
-74,-12,48,-85,-22,416,0,12.1
-72,-13,48,-82,-24,416,0,13.1
-67,-13,48,-75,-23,242,0,17.1
-63,-12,48,-69,-21,416,0,20
-59,-13,48,-71,-23,242,0,21
-60,-12,48,-69,-23,50,0,20.9
-65,-12,48,-75,-23,242,0,16.3
-64,-13,48,-75,-22,242,0,16.6
-63,-12,48,-75,-23,416,0,16.7
-63,-12,48,-73,-24,416,0,14.8
-64,-11,48,-77,-21,242,0,14.7
-65,-10,48,-80,-24,50,0,14.8
-66,-9,48,-78,-23,50,0,11
-68,-6,48,-85,-27,416,0,12.3
-69,-11,48,-90,-23,416,0,11.9
-68,-12,48,-81,-25,416,0,11.7
-68,-11,48,-79,-21,416,0,12
-66,-13,48,-81,-24,416,0,14.3
-67,-13,48,-76,-23,416,0,15.7
-64,-13,48,-76,-23,416,0,17.6
-64,-14,48,-69,-20,416,0,15.4
-62,-14,48,-69,-22,416,0,14.7
-63,-13,48,-69,-22,416,0,14.3
-64,-13,48,-72,-24,416,0,14
-67,-13,48,-75,-23,416,0,11.9
-67,-13,48,-73,-22,416,0,11.8
-67,-13,48,-73,-22,416,0,11.8
-65,-13,48,-72,-21,416,0,14.6
-65,-13,48,-74,-23,416,0,14.3
-66,-12,48,-78,-24,431,0,12.7
-66,-13,48,-74,-22,416,0,13.5
-67,-13,48,-78,-22,416,0,14.4
-68,-13,48,-78,-24,290,0,14.7
-66,-13,48,-75,-23,416,0,14.6
-67,-13,48,-77,-22,416,0,13.6
-67,-13,48,-81,-23,416,0,12.9
-67,-13,48,-77,-23,242,0,13.5
-64,-12,48,-70,-20,416,0,14.4
-63,-13,48,-76,-22,242,0,12
-62,-13,48,-73,-23,416,0,10.9
-62,-12,48,-75,-23,242,0,10.8
-64,-13,48,-73,-21,50,0,8.4
-61,-12,48,-65,-20,50,0,7.6
-62,-12,48,-74,-23,50,0,8.2
-68,-13,48,-81,-22,50,0,9.5
-66,-12,48,-72,-21,242,0,14.1
-74,-13,48,-82,-17,50,0,6.1
-76,-13,48,-81,-16,50,0,3.4
-77,-15,48,-78,-17,50,0,-0.4
-79,-16,48,-74,-13,50,0,-2.3
-70,-8,165,-83,-17,50,0,5.3
-70,-8,165,-82,-15,50,0,6.1
-70,-9,165,-82,-17,50,0,3.8
-69,-8,165,-82,-17,50,0,4.3
-69,-7,165,-83,-19,46,0,7.5
-70,-8,165,-83,-17,50,0,6.5
-70,-8,165,-87,-20,50,0,5.8
-71,-9,165,-80,-16,46,0,3.7
-71,-8,165,-86,-17,50,0,6.6
-71,-8,165,-88,-18,50,0,7.7
-71,-8,165,-88,-18,50,0,7.7
-71,-8,165,-83,-21,46,0,8
-72,-8,165,-88,-17,50,0,6.5
-71,-8,165,-89,-17,50,0,7.1
-70,-7,165,-87,-16,50,0,8.2
-71,-7,165,-88,-16,50,0,8.3
-71,-7,165,-81,-23,50,0,8
-71,-7,165,-86,-16,50,0,7.9
-72,-8,165,-86,-19,50,0,6.3
-72,-8,165,-88,-18,50,0,4.3
-72,-8,165,-88,-19,50,0,4.6
-72,-9,165,-88,-18,50,0,4.3
-73,-9,165,-87,-19,50,0,4.1
-73,-9,165,-83,-18,46,0,4.2
-73,-9,165,-88,-20,50,0,4.5
-72,-9,165,-85,-18,50,0,4.7
-72,-8,165,-84,-18,50,0,4.9
-73,-9,165,-86,-19,50,0,4.4
-73,-9,165,-88,-19,50,0,4.3
-73,-8,165,-87,-18,50,0,5.2
-72,-7,165,-90,-20,50,0,7
-72,-7,165,-89,-17,50,0,7.4
-72,-12,165,-89,-17,50,0,7.3
-72,-7,165,-89,-17,50,0,7.2
-72,-7,165,-87,-17,50,0,6.8
-72,-8,165,-86,-16,50,0,6.9
-72,-8,165,-88,-17,50,0,6.9
-72,-7,165,-89,-18,50,0,7.5
-72,-7,165,-88,-18,50,0,7.9
-72,-7,165,-86,-24,50,0,7.5
-72,-13,165,-83,-22,50,0,7.2
-72,-8,165,-88,-17,50,0,7.3
-71,-7,165,-91,-19,50,0,7.7
-72,-7,165,-89,-17,50,0,8
-71,-7,165,-91,-19,50,0,7.9
-72,-7,165,-89,-20,50,0,7.1
-72,-7,165,-89,-18,50,0,7.1
-71,-7,165,-89,-18,50,0,7.2
-71,-8,165,-85,-25,50,0,7.3
-72,-8,165,-89,-17,50,0,7.3
-72,-7,165,-89,-17,50,0,7.4
-72,-7,165,-88,-17,50,0,7.3
-72,-7,165,-88,-16,50,0,7.3
-72,-7,165,-90,-20,50,0,7
-72,-12,165,-84,-23,50,0,7.3
-72,-15,165,-83,-24,50,0,5.2
-72,-7,165,-89,-21,50,0,7.3
-72,-8,165,-89,-19,50,0,7.4
-72,-7,165,-89,-18,50,0,7.3
-72,-7,165,-88,-19,50,0,7
-72,-7,165,-88,-16,50,0,7.6
-72,-7,165,-89,-20,50,0,7.7
-71,-7,165,-91,-22,50,0,8.2
-72,-7,165,-89,-18,50,0,7.4
-72,-7,165,-89,-20,50,0,7.5
-72,-14,165,-82,-24,50,0,7.7
-71,-14,165,-82,-18,50,0,7.8
-72,-7,165,-89,-22,50,0,8.1
-72,-7,165,-88,-17,50,0,7.4
-72,-7,165,-90,-18,50,0,7.8
-72,-7,165,-88,-17,50,0,7.3
-72,-7,165,-87,-16,50,0,7.2
-72,-7,165,-87,-17,50,0,8.2
-72,-8,165,-91,-17,50,0,7.1
-72,-8,165,-90,-17,50,0,5.1
-72,-7,165,-85,-23,50,0,7.7
-73,-13,165,-85,-14,46,0,6.7
-73,-8,165,-90,-19,50,0,6.4
-73,-9,165,-81,-16,46,0,3.8
-73,-9,165,-86,-18,50,0,5.3
-73,-10,165,-72,-11,46,0,2.5
-70,-9,165,-71,-10,46,0,4.7
-69,-9,165,-71,-14,46,0,5
-69,-10,165,-70,-10,46,0,4.4
-71,-10,165,-73,-9,46,0,3.1
-75,-12,46,-72,-11,165,0,0.4
-64,-7,46,-75,-20,165,0,10.3
-62,-7,46,-73,-20,165,0,11.4
-62,-7,46,-75,-19,165,0,8.3
-69,-8,46,-79,-13,165,0,8.2
-73,-8,46,-75,-14,165,0,8.3
-74,-9,46,-83,-17,165,0,3.8
-71,-15,47,-68,-16,46,0,-1.7
-70,-13,47,-67,-14,46,0,-1.9
-71,-16,47,-69,-15,46,0,-2.4
-69,-14,47,-74,-19,46,0,-0.4
-78,-12,47,-89,-18,86,0,9
-73,-10,45,-79,-15,47,0,1.7
-68,-12,45,-72,-15,90,0,3.4
-71,-12,90,-76,-15,91,0,7.9
-70,-14,90,-71,-12,91,0,9.1
-72,-13,90,-78,-14,91,0,10.5
-72,-8,90,-79,-18,92,0,9.3
-70,-7,90,-81,-18,92,0,10.6
-71,-7,90,-82,-20,92,0,10.2
-71,-7,90,-81,-19,92,0,9.5
-71,-7,90,-80,-18,92,0,9.1
-71,-8,90,-82,-20,92,0,9.3
-71,-7,90,-80,-16,92,0,10.3
-70,-7,90,-81,-20,92,0,9.3
-71,-7,90,-79,-18,92,0,9.7
-71,-7,90,-82,-19,92,0,9.3
-70,-7,90,-82,-19,92,0,9.7
-70,-7,90,-81,-19,92,0,8.9
-70,-7,90,-81,-16,92,0,9.8
-70,-7,90,-82,-17,92,0,11.1
-70,-6,90,-82,-16,92,0,11
-70,-6,90,-82,-19,92,0,10.9
-70,-7,90,-83,-21,92,0,10.7
-70,-6,90,-82,-19,92,0,10.1
-70,-6,90,-81,-16,92,0,10.7
-70,-6,90,-82,-19,92,0,10.9
-70,-7,90,-82,-19,92,0,9.2
-71,-7,90,-81,-18,92,0,9.1
-71,-8,90,-82,-19,92,0,6
-71,-7,90,-81,-15,92,0,8.2
-71,-7,90,-82,-18,92,0,7.6
-72,-7,90,-83,-20,92,0,8.7
-72,-7,90,-83,-18,92,0,9.6
-73,-8,90,-83,-20,47,0,8.2
-74,-8,90,-83,-18,47,0,8.3
-73,-8,90,-80,-16,47,0,10.3
-72,-8,90,-82,-19,47,0,9.2
-73,-7,90,-81,-17,92,0,9.2
-68,-7,90,-73,-14,86,0,8
-67,-7,90,-75,-14,86,0,10.3
-68,-7,90,-72,-9,86,0,8.6
-69,-6,90,-77,-14,86,0,12.8
-70,-6,90,-84,-18,97,0,12.7
-69,-6,90,-88,-26,91,0,14.2
-67,-6,90,-83,-24,91,0,12.2
-66,-6,90,-77,-21,92,0,15.4
-71,-8,90,-77,-10,92,0,8.2
-71,-9,90,-71,-9,92,0,8.3
-70,-10,92,-73,-17,90,0,5.9
-62,-6,92,-75,-20,90,0,16.9
-69,-7,92,-77,-13,90,0,10.3
-66,-6,92,-78,-19,90,0,14.8
-66,-5,92,-84,-25,90,0,18.4
-65,-6,92,-80,-24,90,0,16.7
-63,-5,92,-77,-22,90,0,18.9
-62,-5,92,-81,-22,90,0,17.4
-61,-5,92,-77,-23,97,0,18.6
-62,-6,92,-79,-25,97,0,16.5
-63,-6,92,-80,-25,97,0,14.5
-66,-6,92,-76,-18,97,0,14.9
-69,-7,92,-81,-20,97,0,9.2
-69,-7,92,-71,-12,97,0,10.6
-66,-8,96,-73,-16,98,0,11.9
-68,-9,96,-78,-23,98,0,7
-67,-9,96,-72,-18,98,0,14.5
-66,-8,96,-80,-17,98,0,17.3
-68,-8,96,-81,-25,98,0,14.1
-67,-7,96,-83,-23,98,0,16
-67,-7,96,-78,-19,98,0,16.2
-68,-8,96,-81,-22,98,0,16.1
-67,-8,96,-81,-18,98,0,17
-66,-8,96,-83,-21,216,0,17.5
-65,-8,96,-84,-19,98,0,17.1
-66,-7,96,-82,-22,216,0,15.5
-70,-7,96,-84,-18,216,0,13.1
-71,-7,96,-83,-15,216,0,11.8
-73,-11,96,-87,-23,98,0,9.8
-74,-12,96,-88,-23,98,0,9.8
-75,-12,96,-87,-23,98,0,9
-76,-12,96,-86,-22,216,0,8.7
-76,-12,96,-91,-24,216,0,6.9
-78,-12,96,-87,-23,216,0,5.6
-77,-12,96,-91,-21,97,0,6.5
-78,-11,96,-88,-19,84,0,3.7
-75,-10,96,-90,-16,84,0,5.5
-77,-12,86,-80,-14,85,0,0.8
-73,-12,86,-76,-13,85,0,-0.7
-74,-9,86,-79,-16,85,0,3
-72,-10,86,-87,-17,85,0,4
-74,-13,86,-77,-16,85,0,5
-72,-13,86,-77,-19,85,0,7.1
-69,-6,86,-82,-17,85,0,11.3
-69,-12,86,-77,-17,85,0,12.6
-71,-13,86,-76,-17,85,0,3.3
-71,-10,86,-77,-14,85,0,3.6
-69,-9,86,-78,-19,85,0,4.8
-68,-8,86,-82,-23,375,0,4.9
-67,-6,86,-83,-22,375,0,13.9
-67,-6,86,-84,-27,85,0,12.6
-64,-6,86,-86,-29,85,0,14.8
-65,-6,86,-77,-18,85,0,16.7
-65,-6,86,-81,-25,85,0,15.3
-60,-5,86,-81,-28,85,0,17.8
-66,-6,86,-79,-16,85,0,15.1
-65,-6,86,-80,-24,85,0,16.2
-62,-5,86,-80,-22,85,0,17.1
-64,-6,86,-77,-11,85,0,14.6
-73,-9,86,-78,-14,85,0,8.3
-67,-7,86,-80,-19,85,0,14.2
-65,-6,86,-79,-24,85,0,16
-66,-7,86,-78,-18,85,0,13.3
-67,-8,86,-79,-24,85,0,12.5
-68,-11,86,-78,-15,85,0,13.3
-68,-7,86,-81,-20,85,0,13
-66,-6,86,-81,-23,85,0,11.7
-66,-6,86,-80,-21,85,0,13.3
-66,-6,86,-81,-25,85,0,13.3
-66,-6,86,-76,-17,85,0,16.7
-65,-6,86,-74,-16,85,0,15.4
-62,-5,86,-83,-28,85,0,19.8
-64,-6,86,-83,-27,85,0,17.6
-66,-6,86,-87,-23,90,0,17.2
-68,-5,86,-81,-16,90,0,18.9
-66,-5,86,-77,-23,90,0,20.2
-66,-5,86,-86,-20,90,0,19.4
-66,-5,86,-76,-23,90,0,21.3
-63,-5,86,-86,-23,90,0,23.5
-62,-5,86,-82,-23,90,0,24.3
-65,-5,86,-74,-24,375,0,23
-64,-5,86,-78,-23,90,0,23.1
-63,-5,86,-78,-18,90,0,23.1
-63,-5,86,-75,-24,90,0,21.9
-60,-5,86,-85,-28,90,0,24.4
-62,-5,86,-80,-23,90,0,21.2
-64,-5,86,-72,-22,90,0,20.1
-60,-5,86,-72,-22,90,0,23.3
-61,-5,86,-81,-23,90,0,23.2
-63,-5,86,-76,-17,90,0,22.3
-61,-5,86,-85,-19,90,0,23.7
-64,-5,86,-72,-23,90,0,21.9
-65,-5,86,-75,-23,90,0,16.4
-63,-6,86,-73,-23,90,0,13.7
-65,-5,86,-74,-19,90,0,18.5
-66,-5,86,-77,-25,90,0,15.8
-63,-5,86,-76,-18,90,0,18.3
-67,-6,86,-77,-20,90,0,14.6
-67,-5,86,-76,-13,90,0,14.3
-66,-6,86,-75,-16,90,0,14.8
-65,-5,86,-72,-13,90,0,15.1
-67,-6,86,-75,-14,90,0,12.3
-66,-6,86,-74,-14,90,0,12.8
-67,-6,86,-67,-14,90,0,12.5
-68,-6,86,-81,-8,90,0,12.4
-66,-6,86,-71,-20,90,0,12.9
-64,-6,86,-73,-22,90,0,13.7
-63,-5,86,-70,-22,90,0,15.7
-63,-5,86,-73,-16,90,0,16.3
-63,-6,86,-72,-23,90,0,14.6
-65,-8,86,-71,-14,90,0,7.3
-67,-6,86,-69,-7,90,0,11
-70,-7,86,-76,-12,90,0,8
-69,-8,86,-73,-9,90,0,6.1
-66,-7,90,-71,-14,86,0,10.1
-64,-8,90,-71,-11,86,0,10
-72,-8,90,-76,-12,86,0,7.5
-75,-8,91,-91,-17,86,0,10.1
-74,-8,91,-79,-11,86,0,10.3
-72,-7,91,-83,-17,86,0,10.7
-71,-7,91,-90,-15,87,0,12.3
-70,-7,91,-92,-15,87,0,12.8
-73,-10,91,-79,-16,189,0,2.5
-73,-6,189,-90,-24,190,0,13.1
-72,-6,189,-90,-18,190,0,13
-72,-7,189,-85,-18,190,0,12.9
-71,-6,189,-85,-18,190,0,12.9
-71,-7,189,-85,-22,190,0,12.9
-71,-7,189,-83,-20,190,0,13.4
-75,-9,189,-82,-12,87,0,8.6
-72,-8,189,-86,-13,87,0,11.7
-75,-9,189,-84,-17,87,0,9.7
-73,-6,189,-80,-14,87,0,11.7
-72,-9,189,-82,-12,87,0,6.5
-73,-9,189,-79,-10,87,0,7.1
-73,-12,189,-74,-12,87,1,2.9
-75,-13,189,-73,-13,87,1,2.6
-74,-10,189,-83,-13,87,0,4.3
-72,-13,189,-82,-12,87,0,3.8
-73,-13,87,-79,-16,189,0,0.9
-72,-13,87,-75,-14,189,1,10.8
-73,-13,87,-75,-12,189,1,11.1
-73,-13,87,-75,-9,189,1,12.8
-74,-13,87,-72,-8,189,1,13.5
-73,-13,87,-75,-15,189,1,9.8
-72,-13,87,-77,-19,189,0,10.2
-73,-13,87,-75,-13,189,1,8.4
-73,-15,87,-75,-14,189,1,0.2
-73,-14,87,-77,-18,189,0,11.4
-73,-13,87,-75,-15,189,1,14.7
-73,-15,87,-75,-14,189,1,-0.1
-73,-15,87,-75,-14,189,1,0.4
-74,-16,87,-74,-10,189,1,-1.3
-73,-13,87,-74,-13,189,1,6.8
-74,-13,87,-74,-11,189,1,9.5
-74,-13,87,-75,-17,189,1,13.7
-74,-12,87,-75,-11,189,1,14.1
-73,-13,87,-75,-15,189,1,14.5
-74,-13,87,-75,-12,189,1,13.4
-73,-12,87,-77,-16,189,0,15.5
-72,-13,87,-76,-18,189,0,16.6
-73,-13,87,-73,-11,189,1,8.2
-72,-15,87,-74,-13,189,1,-0.4
-73,-14,87,-79,-12,189,0,2.6
-71,-13,87,-79,-22,189,0,13.3
-72,-13,87,-76,-17,189,0,13.2
-71,-13,87,-79,-20,189,0,13.2
-73,-13,87,-74,-13,189,1,11.6
-75,-13,87,-84,-15,189,0,11.4
-75,-13,87,-80,-18,189,0,12.3
-73,-13,87,-77,-18,189,0,9.9
-74,-13,87,-83,-23,86,0,9.8
-75,-13,87,-76,-10,189,1,11.8
-73,-13,87,-77,-17,189,0,13.6
-74,-12,87,-79,-12,189,0,13.1
-72,-13,87,-82,-12,189,0,13.7
-74,-13,87,-78,-16,189,0,12.9
-76,-12,87,-77,-15,189,1,11.6
-75,-14,87,-77,-14,189,1,3.5
-74,-13,87,-84,-16,189,0,10.1
-71,-13,87,-81,-10,189,0,10.5
-72,-13,87,-79,-13,189,0,13.3
-71,-13,87,-80,-23,189,0,13.9
-71,-13,87,-76,-11,189,0,14.3
-75,-13,87,-84,-21,189,0,12.3
-73,-13,87,-77,-21,189,0,13.8
-70,-13,87,-75,-18,189,0,16.1
-72,-13,87,-85,-23,189,0,12.4
-72,-13,87,-84,-25,189,0,15.6
-72,-13,87,-79,-8,189,0,13.4
-73,-13,87,-69,-8,189,1,13.2
-73,-13,87,-77,-14,189,0,10.5
-73,-13,87,-78,-15,189,0,14.7
-73,-13,87,-77,-18,189,0,15
-72,-13,87,-79,-12,189,0,13.1
-68,-13,87,-78,-22,189,0,18.4
-68,-13,87,-78,-14,189,0,17.8
-68,-13,87,-79,-23,189,0,18.2
-68,-13,87,-79,-24,189,0,18.6
-68,-13,87,-76,-10,189,0,15.5
-68,-11,87,-76,-17,189,0,16.8
-72,-12,87,-78,-13,189,0,12.4
-72,-12,87,-78,-16,189,0,11.3
-71,-12,87,-77,-15,189,0,13.2
-71,-13,87,-74,-16,189,1,15.2
-71,-13,87,-77,-19,189,0,14.1
-70,-13,87,-77,-17,189,0,14.4
-70,-12,87,-80,-15,189,0,15.5
-70,-10,87,-80,-13,189,0,15.8
-71,-13,87,-72,-11,189,1,6.1
-71,-13,87,-68,-10,189,1,7.2
-69,-10,87,-82,-24,189,0,12.3
-66,-12,87,-74,-16,189,0,14.4
-67,-12,87,-78,-18,189,0,13.3
-66,-11,87,-74,-14,189,0,18.6
-64,-11,87,-73,-21,189,0,17.2
-63,-12,87,-76,-24,189,0,18
-63,-13,87,-73,-23,189,0,20.6
-64,-12,87,-76,-24,189,0,18.7
-65,-12,87,-77,-23,189,0,18.4
-67,-12,87,-80,-25,189,0,14.9
-68,-12,87,-81,-24,189,0,15.7
-69,-12,87,-80,-23,88,0,13.7
-69,-12,87,-79,-23,88,0,12.6
-70,-13,87,-83,-22,88,0,9.1
-71,-13,87,-86,-25,88,0,9.2
-72,-13,87,-81,-21,88,0,8
-72,-13,87,-80,-24,88,0,6.7
-72,-13,87,-83,-20,88,0,6.6
-74,-14,87,-70,-12,88,0,3.5
-75,-15,87,-71,-12,88,0,1.1
-75,-15,87,-79,-17,88,0,-2.1
-76,-16,87,-83,-16,88,0,-3.3
-76,-15,88,-80,-23,87,0,0.7
-70,-11,88,-76,-21,87,0,8.7
-68,-11,88,-86,-24,87,0,10.2
-68,-12,88,-80,-25,25,0,11.3
-75,-11,88,-88,-22,89,0,6.2
-74,-9,88,-93,-16,26,0,8.5
-73,-9,88,-89,-14,26,0,8.3
-75,-9,88,-79,-12,26,0,4.6
-71,-8,88,-86,-21,26,0,8.2
-71,-8,88,-86,-18,26,0,8.3
-71,-8,88,-87,-17,26,0,9.7
-71,-8,88,-87,-17,26,0,9.2
-71,-8,88,-88,-17,26,0,9.8
-71,-10,88,-88,-17,26,0,9.9
-71,-8,88,-85,-18,26,0,9.6
-71,-9,88,-87,-24,26,0,9.2
-71,-8,88,-92,-22,26,0,8.3
-71,-8,88,-86,-18,26,0,8.8
-71,-8,88,-86,-19,26,0,8.4
-72,-8,88,-88,-24,26,0,8.6
-71,-10,88,-86,-22,26,0,9.2
-71,-10,88,-85,-19,26,0,8.5
-71,-12,88,-83,-24,25,0,8.8
-71,-8,88,-83,-20,25,0,9.7
-70,-8,88,-86,-17,26,0,9.2
-70,-10,88,-85,-22,26,0,9.5
-71,-8,88,-83,-17,26,0,8.5
-71,-8,88,-87,-21,26,0,8.6
-71,-8,88,-87,-20,26,0,8.4
-71,-10,88,-84,-19,26,0,8.9
-71,-8,88,-84,-17,26,0,9.3
-71,-8,88,-85,-14,26,0,9.5
-71,-12,88,-83,-24,26,0,9.7
-71,-13,88,-82,-22,26,0,9.7
-70,-11,88,-80,-23,66,0,11.4
-70,-12,88,-82,-24,26,0,12.5
-69,-12,88,-78,-22,26,0,14.7
-74,-11,88,-86,-24,26,0,10.1
-76,-12,88,-85,-24,26,0,7.9
-76,-12,88,-88,-22,24,0,9.4
-74,-11,88,-87,-24,24,0,10.9
-75,-12,88,-85,-23,26,0,10
-75,-12,88,-82,-24,26,0,10
-73,-11,88,-89,-22,26,0,10.9
-74,-11,88,-91,-25,24,0,9.5
-74,-12,88,-80,-15,26,0,9.4
-74,-12,88,-82,-23,26,0,10.2
-73,-12,88,-82,-21,26,0,10.9
-74,-12,88,-80,-11,26,0,10.1
-78,-13,26,-76,-14,88,0,1.5
-70,-11,26,-75,-22,88,0,5.2
-61,-11,26,-68,-20,24,0,11.5
-69,-14,25,-72,-16,26,0,3.3
-61,-12,25,-72,-16,26,0,6.2
-59,-12,25,-65,-21,26,0,6.7
-61,-12,25,-65,-19,26,0,7.7
-56,-12,25,-62,-20,26,0,9.2
-57,-13,25,-67,-17,26,0,4.2
-59,-12,25,-65,-18,26,0,6.5
-60,-8,25,-66,-15,26,0,11.6
-60,-8,25,-68,-21,26,0,10.8
-63,-13,25,-71,-19,26,0,4.4
-65,-12,25,-72,-19,26,0,6.1
-65,-12,25,-68,-16,26,0,5.6
-67,-12,25,-72,-16,26,0,3.7
-67,-10,25,-77,-20,26,0,5.5
-66,-12,25,-73,-20,26,0,6.1
-67,-12,25,-71,-17,26,0,3.7
-67,-10,25,-74,-21,26,0,6.2
-68,-12,25,-77,-15,26,0,4.1
-68,-13,25,-78,-18,26,0,5.1
-68,-13,25,-78,-24,26,0,5.1
-69,-13,25,-78,-19,26,0,3.3
-68,-10,25,-76,-19,26,0,5.1
-72,-13,25,-74,-18,26,0,3.4
-71,-12,25,-80,-20,26,0,7
-71,-10,25,-74,-17,26,0,4
-67,-10,25,-82,-22,26,0,6.1
-72,-13,25,-82,-22,26,0,3.4
-78,-14,25,-85,-19,34,0,0.6
-79,-18,25,-75,-16,204,0,-5.8
-73,-13,204,-83,-23,34,0,3.6
-75,-14,204,-82,-19,25,0,2.5
-76,-14,204,-86,-21,206,0,2.6
-76,-14,204,-84,-20,34,0,3
-76,-14,204,-72,-15,34,0,2.8
-75,-13,204,-84,-23,206,0,3.4
-75,-14,204,-84,-25,364,0,3.4
-76,-13,204,-84,-22,206,0,3
-75,-13,204,-83,-24,190,0,4.2
-72,-13,204,-78,-23,206,0,5.9
-66,-13,204,-73,-20,206,0,5.6
-65,-13,204,-79,-18,206,0,6.5
-68,-13,204,-79,-20,34,0,6.6
-61,-13,204,-68,-22,206,0,7
-66,-12,204,-73,-22,206,0,9.9
-63,-12,204,-78,-20,206,0,10.4
-65,-12,204,-73,-18,206,0,10.7
-65,-13,204,-72,-18,206,0,10.2
-63,-13,204,-68,-20,206,0,11.3
-63,-13,204,-68,-20,206,0,7
-79,-11,35,-78,-12,99,0,2.1
-77,-12,35,-73,-9,99,0,1.8
-76,-11,99,-77,-14,35,0,2.3
-70,-8,99,-83,-17,35,0,8.2
-67,-7,99,-79,-18,35,0,10.2
-64,-8,99,-76,-15,35,0,9.6
-66,-8,99,-75,-17,35,0,10.5
-64,-7,99,-79,-19,35,0,9.5
-67,-8,99,-78,-15,35,0,9.6
-68,-8,99,-78,-20,35,0,8.6
-67,-8,99,-78,-14,35,0,8.9
-66,-8,99,-77,-15,35,0,7.7
-68,-9,99,-83,-14,35,0,7.8
-71,-9,33,-73,-18,99,1,5.5
-76,-10,33,-73,-8,99,1,1.5
-77,-9,33,-80,-11,99,1,2.2
-76,-9,33,-92,-25,190,0,5
-76,-9,33,-89,-17,190,0,5.6
-87,-14,33,-84,-14,190,0,-0.2
-78,-9,89,-91,-14,190,0,11
-72,-11,89,-85,-12,190,0,10.2
-68,-5,89,-78,-10,190,0,15.6
-70,-6,89,-84,-23,190,0,16.3
-67,-12,89,-80,-23,88,0,18.2
-72,-13,89,-84,-18,190,0,12.8
-73,-13,89,-88,-24,190,0,10.8
-75,-13,89,-87,-24,190,0,9.5
-76,-12,89,-89,-22,190,0,9.2
-78,-8,89,-99,-22,190,0,9.9
-78,-8,89,-92,-19,190,0,10.4
-77,-7,89,-85,-21,190,0,10.4
-77,-7,89,-95,-17,33,0,10.8
-78,-7,89,-92,-23,88,0,11.2
-80,-9,89,-93,-14,190,0,5.9
-84,-12,89,-82,-7,190,0,1.2
-74,-11,190,-85,-23,89,0,14
-69,-11,190,-82,-24,89,0,20.9
